t,y
0.0,0.0
0.006284756496303662,0.006284715123661343
0.012569512992607324,0.012569182013429735
0.018854269488910988,0.018853152445216983
0.02513902598521465,0.02513637821454399
0.03142378248151831,0.03141861114634439
0.037708538977821976,0.03769960310476692
0.043993295474125636,0.04397910600297634
0.0502780519704293,0.05025687181295237
0.05656280846673296,0.056532652575286266
0.06284756496303662,0.06280620040897482
0.06913232145934028,0.06907726752121106
0.07541707795564395,0.07534560621717168
0.0817018344519476,0.0816109689098004
0.08798659094825127,0.08787310812958726
0.09427134744455493,0.09413177653434315
0.1005561039408586,0.10038672691896933
0.10684086043716226,0.1066377122252215
0.11312561693346591,0.1128844855514682
0.11941037342976958,0.11912680016244288
0.12569512992607323,0.12536440949898953
0.1319798864223769,0.13159706718780115
0.13826464291868057,0.13782452705115114
0.14454939941498424,0.14404654311661683
0.1508341559112879,0.15026286962679475
0.15711891240759154,0.15647326104900774
0.1634036689038952,0.162677472085003
0.16968842540019888,0.1688752576806408
0.17597318189650255,0.1750663730355736
0.1822579383928062,0.18125057361291538
0.18854269488910985,0.1874276151489001
0.19482745138541352,0.19359725366252997
0.2011122078817172,0.19975924546521184
0.20739696437802085,0.2059133471703827
0.21368172087432452,0.2120593157031229
0.21996647737062816,0.21819690830975702
0.22625123386693183,0.2243258825674424
0.2325359903632355,0.23044599639374413
0.23882074685953916,0.2365570080561969
0.24510550335584283,0.24265867618185302
0.25139025985214647,0.24875075976681613
0.25767501634845014,0.25483301818576043
0.2639597728447538,0.26090521120143473
0.27024452934105747,0.26696709897415166
0.27652928583736114,0.2730184420712605
0.2828140423336648,0.27905900147660473
0.2890987988299685,0.28508853859996225
0.29538355532627214,0.2911068152864694
0.3016683118225758,0.2971135938260279
0.3079530683188794,0.30310863696269336
0.3142378248151831,0.30909170790404694
0.32052258131148675,0.31506257033054796
0.3268073378077904,0.32102098840486804
0.3330920943040941,0.3269667267812062
0.33937685080039776,0.33289955061458465
0.3456616072967014,0.33881922557012467
0.3519463637930051,0.3447255178323024
0.35823112028930876,0.350618194114184
0.3645158767856124,0.35649702166664005
0.37080063328191604,0.36236176828753874
0.3770853897782197,0.3682122023309176
0.38337014627452337,0.3740480927161325
0.38965490277082704,0.3798692089369854
0.3959396592671307,0.38567532107082864
0.4022244157634344,0.3914661997876466
0.40850917225973804,0.39724161635911354
0.4147939287560417,0.4030013426676282
0.4210786852523454,0.4087451512153238
0.42736344174864904,0.41447281513305384
0.4336481982449527,0.4201841081893529
0.4399329547412563,0.4258788047993725
0.44621771123756,0.4315566800337912
0.45250246773386366,0.43721750962769873
0.4587872242301673,0.442861069989454
0.465071980726471,0.44848713820951697
0.47135673722277466,0.4540954920692525
0.4776414937190783,0.459685910049708
0.483926250215382,0.46525817134036285
0.49021100671168566,0.47081205584784996
0.4964957632079893,0.4763473442046491
0.5027805197042929,0.4818638177777512
0.5090652762005966,0.4873612586772947
0.5153500326969003,0.49283944976517063
0.5216347891932039,0.49829817466360005
0.5279195456895076,0.5037372177636802
0.5342043021858113,0.5091563642339006
0.5404890586821149,0.5145554000286288
0.5467738151784186,0.519934111896564
0.5530585716747223,0.5252922873891609
0.5593433281710259,0.5306297148690208
0.5656280846673296,0.5359461835182502
0.5719128411636333,0.5412414833467888
0.578197597659937,0.5465154052007026
0.5844823541562406,0.5517677407704459
0.5907671106525443,0.5569982825990888
