t,y
0.0,0.0
0.004714746353561471,0.004714728886362522
0.009429492707122941,0.009429352969997286
0.014144239060684412,0.014143767450506169
0.018858985414245882,0.018857867532150272
0.023573731767807353,0.02357154842617941
0.028288478121368824,0.028284705353161424
0.033003224474930294,0.03299723354531131
0.037717970828491765,0.03770902824882009
0.042432717182053235,0.04241998472618334
0.047147463535614706,0.04712999825852939
0.051862209889176177,0.05183896414794712
0.05657695624273765,0.056546777719813215
0.06129170259629912,0.061253334325119015
0.06600644894986059,0.0659585293427967
0.07072119530342205,0.07066225818204486
0.07543594165698353,0.07536441628465354
0.08015068801054501,0.08006489912732831
0.08486543436410647,0.08476360222401372
0.08958018071766793,0.08946042112821596
0.09429492707122941,0.09415525143532459
0.09900967342479089,0.0988479887849332
0.10372441977835235,0.1035385288631593
0.10843916613191382,0.10822676740496315
0.1131539124854753,0.11291260019646535
0.11786865883903677,0.1175959230772634
0.12258340519259824,0.12227663194274711
0.1272981515461597,0.1269546227464127
0.13201289789972118,0.1316297915021756
0.13672764425328265,0.136302034286682
0.1414423906068441,0.1409712472416188
0.14615713696040558,0.14563732657602246
0.15087188331396706,0.150300168568586
0.15558662966752854,0.15495966956996457
0.16030137602109001,0.15961572600507964
0.16501612237465146,0.16426823437542112
0.16973086872821294,0.1689170912613482
0.17444561508177442,0.1735621933243881
0.17916036143533587,0.17820343730953322
0.18387510778889735,0.1828407200475364
0.18858985414245882,0.18747393845720423
0.1933046004960203,0.19210298954768834
0.19801934684958178,0.1967277704207749
0.20273409320314323,0.20134817827317178
0.2074488395567047,0.20596411039879395
0.21216358591026618,0.21057546419104622
0.21687833226382763,0.2151821371451043
0.2215930786173891,0.21978402686019335
0.2263078249709506,0.22438103104186405
0.23102257132451207,0.22897304750426656
0.23573731767807354,0.2335599741724221
0.240452064031635,0.2381417090844918
0.24516681038519647,0.2427181503940434
0.24988155673875795,0.24728919637231483
0.2545963030923194,0.2518547454104758
0.2593110494458809,0.25641469602188643
0.26402579579944235,0.260968946844353
0.2687405421530038,0.2655173966423813
0.2734552885065653,0.27005994430942676
0.27817003486012676,0.2745964888701422
0.2828847812136882,0.27912692948262213
0.2875995275672497,0.28365116544064456
0.29231427392081116,0.2881690961759093
0.29702902027437267,0.2926806212602739
0.3017437666279341,0.2971856404079855
0.30645851298149557,0.3016840534779106
0.3111732593350571,0.3061757604757608
0.3158880056886185,0.31066066155631533
0.32060275204218003,0.31513865702564103
0.3253174983957415,0.319609647343308
0.3300322447493029,0.32407353312460246
0.33474699110286443,0.32853021514273584
0.3394617374564259,0.3329795943310505
0.34417648380998733,0.33742157178522203
0.34889123016354884,0.34185604876545744
0.3536059765171103,0.3462829266986903
0.35832072287067174,0.3507021071807718
0.36303546922423324,0.3551134919786583
0.3677502155777947,0.35951698303259455
0.3724649619313562,0.36391248245829394
0.37717970828491765,0.36829989254911394
0.3818944546384791,0.37267911577822815
0.3866092009920406,0.3770500548007944
0.39132394734560205,0.38141261245611824
0.39603869369916356,0.385766691769813
0.400753440052725,0.3901121959559552
0.40546818640628646,0.3944490284192361
0.41018293275984796,0.39877709275710915
0.4148976791134094,0.40309629276193215
0.41961242546697086,0.4074065324231067
0.42432717182053237,0.4117077159292119
0.4290419181740938,0.4159997476701342
